accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
-3.301,-9.086,-8.793,0.0,0.0,0.0,0.3,0.227,-0.485,0.0,0.0,0.0
-5.193,-9.766,-8.274,0.0,-0.628,0.0,0.262,0.25,-0.406,0.0,0.0,0.0
-10.712,-12.495,-5.142,-1.429,-1.675,0.409,0.233,0.12,-0.43,0.0,0.242,0.116
-9.759,-19.298,-0.474,0.157,-0.906,3.202,0.364,0.173,-0.461,0.0,0.28,0.143
-9.748,-19.298,-5.617,4.436,-2.157,3.841,0.326,0.311,-0.805,0.0,0.286,0.245
-8.834,-15.261,-7.009,4.225,-2.418,2.876,0.0,0.216,-0.341,0.0,0.387,0.363
-8.91,-9.811,-6.932,4.368,-3.992,1.525,-0.593,-0.245,-0.412,0.0,0.517,0.444
-5.501,-5.225,-8.716,4.173,-2.807,0.0,-1.275,-1.057,2.292,0.194,0.855,0.707
-4.085,-3.019,-8.344,3.752,-2.966,-1.062,-0.304,-0.834,0.908,0.251,-0.174,0.849
-4.237,-1.963,-8.805,3.941,-2.493,-1.543,5.553,-1.503,3.739,0.659,4.362,1.408
-4.463,-0.478,-9.946,4.274,-1.494,-1.468,3.752,-2.998,4.992,1.53,1.749,0.0
-4.027,-0.134,-11.513,4.417,0.0,-1.223,4.06,-2.549,-1.008,2.109,2.62,-0.926
-1.717,-4.373,-14.326,4.436,0.0,-0.112,2.526,-0.811,-3.002,1.68,2.441,-1.19
-5.299,-6.82,-18.967,4.436,-2.032,-1.84,3.561,2.196,-3.287,0.581,2.03,-1.329
-9.724,-6.285,-15.678,4.019,-4.355,-2.068,2.021,2.129,-0.145,-0.268,1.255,-1.225
-12.436,-11.262,-16.652,4.436,-0.296,-3.366,0.964,0.805,2.149,-0.675,1.053,-0.818
-12.739,-16.945,-17.179,4.436,-1.722,-1.953,-1.375,1.204,3.589,-0.727,-0.295,-0.795
-11.418,-12.807,-20.474,3.366,0.741,-1.383,-1.976,-1.359,3.874,-0.844,4.362,1.021
-13.633,-12.738,-14.605,-0.8,-0.546,-0.537,-0.563,-9.613,7.754,-0.734,-2.03,0.0
-6.085,-9.182,-12.89,-1.076,-3.076,0.832,2.152,-0.532,0.813,-0.7,-0.689,0.468
-4.798,-10.034,-13.098,-0.572,-4.231,0.0,1.606,0.353,-0.127,-0.283,-0.287,0.336
-3.205,-10.791,-14.382,-2.167,-4.355,1.978,0.837,-0.146,1.533,0.158,0.141,0.0
1.991,-10.713,-13.267,-2.119,-4.355,1.581,1.433,-0.182,0.992,0.43,0.0,-0.251
-3.338,-8.808,-9.702,0.0,0.303,0.0,0.439,0.332,-0.736,0.0,0.0,0.0
-3.556,-8.989,-9.292,-0.156,0.0,0.0,0.439,0.271,-0.604,0.0,0.0,0.0
-3.406,-9.058,-8.969,0.0,-0.165,0.0,0.391,0.275,-0.63,0.0,0.0,0.0
-3.188,-9.081,-9.129,0.0,0.0,0.0,0.35,0.271,-0.668,0.0,0.0,0.0
-3.065,-9.031,-9.204,0.0,0.0,0.0,0.296,0.276,-0.603,0.0,0.0,0.0
-3.169,-9.262,-9.225,0.0,0.0,0.0,0.602,0.0,-0.345,0.0,0.0,0.0
-4.787,-9.167,-9.791,0.157,-0.725,-0.512,0.265,0.0,-0.346,0.0,0.246,0.109
-9.82,-10.256,-6.383,-0.585,-3.064,0.606,0.349,0.208,-0.379,0.0,0.384,0.18
-10.877,-16.021,0.476,0.181,-0.915,2.52,0.727,0.159,-2.035,0.0,1.066,0.308
-8.767,-19.298,1.529,3.096,-0.278,3.47,1.374,-1.285,-0.886,-0.23,2.293,0.334
-7.728,-19.298,-2.951,4.319,-1.613,2.827,-1.704,-1.807,-0.445,-0.418,2.273,0.168
-8.957,-13.908,-6.83,4.11,-2.21,1.789,1.698,0.554,3.306,-0.528,2.927,0.608
-5.476,-9.092,-8.445,3.802,-3.44,0.94,-2.326,1.471,8.417,0.366,2.539,1.784
-3.775,-4.587,-8.817,3.317,-3.63,-0.286,2.723,-2.219,4.948,0.684,-1.229,1.406
-2.52,-1.579,-7.947,3.061,-2.776,-1.26,5.294,-2.103,0.0,1.425,-1.447,0.296
-2.718,2.174,-7.819,2.831,-1.858,-1.332,4.973,-1.696,-1.78,1.267,0.518,-0.678
-2.051,0.982,-9.436,4.22,-0.537,-1.386,2.989,-0.705,-2.589,1.032,2.323,-1.274
-3.149,0.484,-11.475,4.086,0.498,-1.284,1.123,0.321,-1.806,0.48,2.95,-1.339
-3.801,-0.961,-10.938,3.96,-0.34,-1.443,-0.494,0.841,0.725,0.0,1.768,-1.172
-5.955,-7.561,-10.277,4.436,-0.116,-0.953,-5.323,3.472,0.738,-0.473,-1.587,-0.931
