accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
3.389,1.728,-9.476,-1.197,-0.817,2.842
-0.261,3.67,-5.388,-0.288,0.899,-0.234
0.49,-9.579,-9.155,0.0,0.0,0.0
0.543,-9.554,-9.186,0.0,0.0,0.0
0.411,-9.527,-9.215,0.0,0.0,0.0
0.446,-9.38,-9.228,0.0,0.0,0.0
0.322,-9.515,-9.271,0.0,0.0,0.0
0.589,-9.583,-9.128,0.0,0.0,0.0
0.206,-9.61,-9.186,0.0,0.0,0.0
0.277,-9.609,-9.143,0.0,0.0,0.0
-1.932,-10.474,-7.651,0.157,-1.057,0.152
-1.598,-14.161,1.694,1.37,-4.294,2.258
7.485,-16.635,9.175,4.215,-1.015,0.647
1.846,-13.419,-6.299,4.431,1.241,-1.643
-5.205,-9.683,-15.239,4.431,1.297,-1.471
-3.148,-7.167,-10.331,0.528,0.278,0.809
-3.395,-3.807,-6.403,-0.783,0.693,0.704
-6.722,-3.362,-1.704,-0.758,2.223,0.681
-16.078,-2.836,4.28,0.0,3.671,2.75
-19.855,5.824,3.038,0.626,4.377,3.648
-9.245,8.948,-1.388,-0.137,3.958,4.393
6.192,2.605,-10.762,2.131,1.739,4.393
8.081,7.129,-20.383,0.0,0.282,0.304
2.092,-7.547,-2.913,-4.299,-2.542,-2.492
-19.855,17.307,9.176,-0.838,-2.562,-2.645
4.418,2.675,-11.898,-1.315,-0.229,1.616
0.587,4.196,-4.442,-0.885,-0.164,-0.436
0.46,-9.551,-9.448,0.0,0.0,0.0
0.193,-9.605,-9.424,0.0,0.0,0.0
0.229,-9.586,-9.415,0.0,0.0,0.0
0.35,-9.738,-9.38,0.0,0.0,0.0
0.0,-9.602,-9.355,0.0,-0.108,0.0
0.198,-9.525,-9.573,0.0,0.0,0.0
-0.442,-9.827,-9.404,0.0,-0.173,0.12
